"Kingdom","Phylum","Class","Order","Family","Genus","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Florideophycidae","Rhodymeniophycidae","Rhodymeniophycidae_or","Rhodymeniophycidae_fa","Peyssonnelia","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Peyssonnelia",NA
"Eukaryota","Florideophycidae","Rhodymeniophycidae",NA,NA,NA,"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae",NA,NA,NA,NA
"Eukaryota","Florideophycidae","Rhodymeniophycidae","Rhodymeniophycidae_or","Rhodymeniophycidae_fa","Ceramium","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium",NA
"Eukaryota","Florideophycidae","Corallinophycidae","Corallinophycidae_or","Corallinophycidae_fa","Lithophyllum","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Corallinales","Corallinales_X","Lithophyllum",NA
"Eukaryota","Florideophycidae","Corallinophycidae","Corallinophycidae_or","Corallinophycidae_fa","Mesophyllum","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Corallinales","Corallinales_X","Mesophyllum",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Polykrikos","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos",NA
"Eukaryota","Apicomplexa","Conoidasida","Coccidia","Eimeriorina","Cystoisospora","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Sarcocystidae","Cystoisospora",NA
"Eukaryota","Apicomplexa","Conoidasida","Coccidia","Eimeriorina","Besnoitia","Eukaryota","Alveolata","Apicomplexa","Apicomplexa_X","Coccidia",NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fa","Favolaschia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Favolaschia",NA
"Eukaryota","Chlorophyta_ph","Clade_IX",NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta",NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Gomphillus","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Ostropales",NA
"Eukaryota","SA1-3C06",NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Phragmoplastophyta","Embryophyta","Selaginellales","Selaginellales_fa","Selaginella","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Selaginella",NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Georgefischeriales","Gjaerumiaceae","Gjaerumia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes",NA,NA
"Eukaryota","Chlorophyta_ph","Trebouxiophyceae",NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae",NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Trichostomatia","Triplumaria","Eukaryota","Alveolata","Ciliophora","Litostomatea","Trichostomatia","Trichostomatia_X","Triplumaria",NA
"Eukaryota","Chlorophyta_ph","Chlorophyceae","Sphaeropleales","Sphaeropleales_fa","Mychonastes","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Mychonastes",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea",NA,"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Phragmidiaceae","Gymnoconia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes","Gymnoconia",NA
"Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Trichostomatia","Metadinium","Eukaryota","Alveolata","Ciliophora","Litostomatea","Trichostomatia","Trichostomatia_X","Metadinium",NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Leucotelium","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes","Leucotelium",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae",NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Amphisiella","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Amphisiella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Pleurotricha","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Pleurotricha",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Parastrombidinopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Parastrombidinopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Sterkiella","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Sterkiella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia",NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Gonostomum","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Gonostomum",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Apokeronopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Pseudokeronopsidae","Apokeronopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Codonellopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Dictyocystidae","Codonellopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Amphorellopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Uroleptus","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Urostylidae","Uroleptus",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Novistrombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Novistrombidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Spirostrombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Spirostrombidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Eutintinnus","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Eutintinnidae","Eutintinnus",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","Colpodidium","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Colpodidiidae","Colpodidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea","Pithites","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","Pithitidae","Pithites",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Euplotia","Euplotidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Gastrocirrhidae","Euplotidium",NA
"Eukaryota","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Myriospora","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes",NA,NA
"Bacteria","Verrucomicrobiota","Omnitrophia",NA,NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Joostella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Microbotryomycetes","Microbotryales","Ustilentylomataceae","Ustilentyloma","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Ustilentyloma",NA
"Eukaryota","Cercozoa","Chlorarachniophyta",NA,NA,NA,"Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Microbacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylohalobiaceae","Methylothermus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Desantisbacteria",NA,NA,NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","JL-ETNP-Z34","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Nematozoa","Chromadorea",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea",NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fa","Hodophilus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniomycetes_or","Platygloeaceae","Jola","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes","Jola",NA
"Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Haptoria","Amphileptus","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Amphileptus",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Stereum",NA
"Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetrachaetum","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Tetrachaetum",NA
"Eukaryota","Basidiomycota",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota",NA,NA,NA,NA
"Eukaryota","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Ophioceras","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Ophioceras",NA
"Archaea","Crenarchaeota","Nitrososphaeria","Marine_Benthic_Group_A",NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniomycetes_or","Platygloeaceae",NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes",NA,NA
"Eukaryota","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Gymnoascus",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gloeoporus",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Fangia","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Pestalosphaeria","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Pestalosphaeria",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Bromeliophrya","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Glaucomidae","Bromeliophrya",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Mangrovibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Aquificota","Desulfurobacteriia","Desulfurobacteriales","Desulfurobacteriaceae","Balnearium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Chloroflexi","Dehalococcoidia","1226B1H1-22-FL",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Marinococcaceae","Marinococcus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae",NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae",NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes",NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Gliophorus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gliophorus",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fa","Fomitopsis","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Fomitopsis",NA
"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fa","Drechmeria","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Drechmeria",NA
"Archaea","Crenarchaeota","Thermoprotei",NA,NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Bimuria","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Bimuria",NA
"Eukaryota","Euglenozoa","Euglenida","Euglenophyceae_or","Phacaceae","Lepocinclis","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Lepocinclis",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Chromocleista","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Chromocleista",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fa","Piedraia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Piedraia",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Dichostereum",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephorales_fa","Boletopsis","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes",NA,NA
"Eukaryota","Ascomycota","Eurotiomycetes","Onygenales","Ajellomycetaceae","Histoplasma","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Histoplasma",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Macrolepiota","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Macrolepiota",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Cyphellopsis","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cyphellopsis",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybella","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Rhodocybella",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Cheimonophyllum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cheimonophyllum",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fa","Megacollybia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Megacollybia",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Paralcaligenes","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Incertae_Sedis","Eladia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Eladia",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidium_MBIC10002","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Subsaximicrobium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Meridianimaribacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Mooreiaceae","Mooreia","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Aerosakkonema_Lao26","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Candidatus_Fritschea","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniales_fa","Macruropyxis","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes",NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Imtechella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Saccharococcus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Acidobacteriota","Acidobacteriae","TSBb06",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Mycena",NA
"Bacteria","Caldisericota","Caldisericia","Caldisericales","TTA-B15",NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Porifera","Demospongiae","Biemnida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae",NA,NA
"Archaea","Halobacterota","Halobacteria","Halobacterales","Halomicrobiaceae","Salinirubrum","Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Garciellaceae","Rhabdanaerobium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","Kryptoniaceae",NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Polyozellus",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","Gomphidius","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gomphidius",NA
"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Turicella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Fibroporia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Fibroporia",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae",NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fa","Nia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Nia",NA
"Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","MIZ14","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Anseongella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomethylophilaceae","Candidatus_Methanogranum","Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Myxosarcina_GI1","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Anditalea","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arsenicibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Russulales","Russulales_fa","Xenasma","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Xenasma",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae",NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Phoenicibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fa","Antrodiella","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Antrodiella",NA
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Rs-D38_termite_group","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Rhodotarzetta","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycetes","Rhodotarzetta",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Yuhushiella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Filobacillus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatida_fa","Herpetomonas","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Non-trypanosome","Herpetomonas",NA
"Eukaryota","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatida_fa","Endotrypanum","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Non-trypanosome","Endotrypanum",NA
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
