"domain","phylum","class","order","family","genus","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Amphorellopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Oxytricha","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Oxytricha",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Strombidinopsis","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis",NA
"Eukaryota","Florideophycidae","Corallinophycidae","Corallinophycidae_or","Corallinophycidae_fa","Spongites","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Corallinales","Corallinales_X","Spongites",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Pseudocohnilembus","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1","Pseudocohnilembidae","Pseudocohnilembus",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Parabirojimia","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Parabirojimidae","Parabirojimia",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Codonella","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Dictyocystidae","Codonella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Xystonella","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Xystonellidae","Xystonella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Helicostomella","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","TIN_11","Helicostomella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Tintinnidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidiidae","Tintinnidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Philaster","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1","Philasterida","Philaster",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Protogastrostyla","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Protogastrostyla",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Parallelostrombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Parallelostrombidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Apostrombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Apostrombidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Novistrombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Novistrombidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Eutintinnus","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Eutintinnidae","Eutintinnus",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea","Coeloperix","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea",NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Euplotia","Euplotidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Gastrocirrhidae","Euplotidium",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Colpodea","Bresslauides","Eukaryota","Alveolata","Ciliophora","Colpodea","Colpodea_X","Colpodida","Bresslauides",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Colpodea","Platyophrya","Eukaryota","Alveolata","Ciliophora","Colpodea","Colpodea_X","Platyophryida","Platyophrya",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Trichodinella","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_1","Trichodinidae","Trichodinella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Colpodea","Bromeliothrix","Eukaryota","Alveolata","Ciliophora","Colpodea","Colpodea_X","Colpodida","Bromeliothrix",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Sathrophilus","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Sathrophilus",NA
"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Pyrobaculum","Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Patescibacteria","Parcubacteria","Candidatus Azambacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Parabasalia","Cristamonadea","Cristamonadea_or","Cristamonadea_fa","Snyderella","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Snyderella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Plagiopylea","RM1-SG02","Eukaryota","Alveolata","Ciliophora","Plagiopylea",NA,NA,NA,NA
"Bacteria","WPS-2",NA,NA,NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Apicomplexa","Conoidasida","Coccidia","Eimeriorina","Besnoitia","Eukaryota","Alveolata","Apicomplexa","Apicomplexa_X","Coccidia",NA,NA,NA
"Eukaryota","Parabasalia","Cristamonadea","Cristamonadea_or","Cristamonadea_fa","Coronympha","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Coronympha",NA
"Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta_or","Chlorarachniophyta_fa","Chlorarachnion","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Chlorarachnion",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Spirotrachelostyla","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Trachelostylidae","Spirotrachelostyla",NA
"Archaea","Asgardarchaeota","Lokiarchaeia",NA,NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Patescibacteria","Parcubacteria","Candidatus Moranbacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Rotifera","Bdelloidea","Adinetida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Rotifera",NA,NA,NA,NA
"Eukaryota","Florideophycidae","Hildenbrandiophycidae","Hildenbrandiophycidae_or","Hildenbrandiophycidae_fa","Hildenbrandia","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiales_X","Hildenbrandia",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea","Hartmannula","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_7","Hartmannulidae","Hartmannula",NA
"Eukaryota","Annelida","Polychaeta",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Arthropoda","Maxillopoda","Akentrogonida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Eukaryota_ph","Tubulinea","Tubulinea_or","Phryganellina","Cryptodifflugia","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Arcellinida","Arcellinida_X","Cryptodifflugia",NA
"Bacteria","Patescibacteria","Microgenomatia","Candidatus Levybacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Nematozoa","Enoplea","Triplonchida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea",NA,NA,NA
"Eukaryota","Arthropoda","Insecta","Coleoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Eukaryota","Euglenozoa","Kinetoplastea","Incertae Sedis_8","Incertae Sedis_8_fa","Hemistasia","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida",NA,NA,NA
"Eukaryota","Basidiomycota","Microbotryomycetes","Incertae Sedis_17","Incertae Sedis_31","Colacogloea","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Colacogloea",NA
"Eukaryota","Nematozoa","Chromadorea","Monhysterida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea",NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Cinetochilum","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Cinetochilum",NA
"Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa","Rhabdomonas","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas",NA
"Eukaryota","Eukaryota_ph","Eukaryota_cl","Eukaryota_or","Eukaryota_fa","Mantamonas","Eukaryota","Apusozoa","Mantamonadidea","Mantamonadida","Mantamonadida_X","Mantamonadida_XX","Mantamonas",NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Pseudocollinia","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae","Pseudocollinia",NA
"Eukaryota","Cercozoa","Cercomonadidae","Cercomonadidae_or","Cercomonadidae_fa","Paracercomonas","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas",NA
"Eukaryota","Myxogastria","Myxogastria_cl","Myxogastria_or","Myxogastria_fa","Comatricha","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Comatricha",NA
"Eukaryota","Parabasalia","Trichomonadea","Trichomonadea_or","Trichomonadea_fa","Trichomitopsis","Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomonadidae","Trichomitopsis",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea",NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea",NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Paratetrahymena","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Paratetrahymena",NA
"Eukaryota","Myxogastria","Myxogastria_cl","Myxogastria_or","Myxogastria_fa","Didymium","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Didymiaceae","Didymium",NA
"Eukaryota","Breviatea","Breviatea_cl","Breviatea_or","Breviatea_fa","Subulatomonas","Eukaryota","Amoebozoa","Breviatea","Breviatea_X","Breviatea_XX","Subulatomonas-lineage","Subulatomonas",NA
"Eukaryota","Cercozoa","Phytomyxea","Phytomyxea_or","Phytomyxea_fa","Spongospora","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Spongospora",NA
"Eukaryota","Arthropoda","Insecta","Orthoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Archaea","Crenarchaeota","Nitrososphaeria","Marine Benthic Group A",NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Nematozoa","Chromadorea","Rhigonematida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea",NA,NA,NA
"Bacteria","Patescibacteria","Parcubacteria","Candidatus Spechtbacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Parabasalia","Cristamonadea","Cristamonadea_or","Cristamonadea_fa","Joenia","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Joenia",NA
"Bacteria","Patescibacteria","Parcubacteria","CG1-02-40-25",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Nematozoa","Chromadorea","Spirurida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea",NA,NA,NA
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Cenarchaeum","Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Schizocalyptra","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_2","Pleuronematida","Schizocalyptra",NA
"Eukaryota","Protosteliida","Protosteliida_cl","Protosteliida_or","Protosteliida_fa","Planoprotostelium","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids","Planoprotostelium",NA
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Cercozoa","Phytomyxea","Phytomyxea_or","Phytomyxea_fa","Polymyxa","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Polymyxa-lineage","Polymyxa",NA
"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Fornicata","Diplomonadida","Giardiinae","Giardiinae_fa","Giardia","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Giardiinae","Giardia",NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","SA1-3C06",NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Tetrahymena","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Tetrahymenida","Tetrahymena",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Vorticella","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Vorticella",NA
"Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Trichostomatia","Balantidium","Eukaryota","Alveolata","Ciliophora","Litostomatea","Trichostomatia",NA,NA,NA
"Bacteria","Patescibacteria","ABY1","Candidatus Kerfeldbacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Xanthophyllomyces","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Xanthophyllomyces",NA
"Bacteria","Patescibacteria","Microgenomatia","Candidatus Daviesbacteria",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Archaea","Asgardarchaeota","Odinarchaeia",NA,NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae Sedis_19","Starmerella-Candida clade","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales",NA,NA
"Eukaryota","Euglenozoa","Kinetoplastea","Neobodonida","Neobodonida_fa","Dimastigella","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Dimastigella",NA
"Eukaryota","Parabasalia","Hypotrichomonadea","Hypotrichomonadea_or","Hypotrichomonadea_fa","Trichomitus","Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomitus-Hypotrichomonas","Trichomitus",NA
"Eukaryota","Euglenozoa","Euglenida","Euglenida_or","Euglenaceae","Colacium","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Colacium",NA
"Eukaryota","Florideophycidae","Rhodymeniophycidae","Rhodymeniophycidae_or","Rhodymeniophycidae_fa","Heterosiphonia","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Heterosiphonia",NA
"Eukaryota","Euglenozoa","Diplonemea","Diplonemea_or","Diplonemea_fa","Diplonema","Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema",NA
"Eukaryota","Euglenozoa","Kinetoplastea","Parabodonida","Parabodonida_fa","Cryptobia","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Parabodonid","Cryptobia",NA
"Eukaryota","Euglenozoa","Euglenida","Heteronematina","Heteronematina_fa","Notosolenus","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Notosolenus",NA
"Bacteria","Elusimicrobiota","Elusimicrobia","Lineage IV",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus","Archaea",NA,NA,NA,NA,NA,NA,NA
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosotenuis","Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Wigglesworthia","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfatirhabdium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Pleuronema","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_2","Pleuronematida","Pleuronema",NA
"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon NIES81","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridia_or","Hungateiclostridiaceae","Ruminiclostridium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Platyhelminthes","Monogenea","Polyopisthocotylea","Diclidophoridae",NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Monogenea","Polyopisthocotylea",NA,NA
"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terriglobus","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Izhakiella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Archaea","Halobacterota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae","Methanoregula","Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Parabasalia","Trichonymphea","Trichonymphea_or","Trichonymphea_fa","Staurojoenia","Eukaryota","Excavata","Metamonada","Parabasalia",NA,NA,NA,NA
"Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Trichoderma",NA
"Bacteria","Aquificota","Aquificae","Hydrogenothermales","Hydrogenothermaceae","Persephonella","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Arthropoda","Branchiopoda","Anostraca",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda",NA,NA
"Archaea","Asgardarchaeota","Heimdallarchaeia",NA,NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Arthropoda","Maxillopoda","Facetotecta",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Facetotecta",NA
"Bacteria","Elusimicrobiota","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae","Elusimicrobium","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Mesoflavibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible genus 03","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Platyhelminthes","Monogenea","Monopisthocotylea","Ancyrocephalidae",NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Monogenea","Monopisthocotylea",NA,NA
"Eukaryota","Tardigrada","Heterotardigrada","Echiniscoidea",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Tardigrada",NA,NA,NA,NA
"Bacteria","Actinobacteriota","WCHB1-81",NA,NA,NA,"Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Parabasalia","Trichomonadea","Trichomonadea_or","Trichomonadea_fa","Trichomonas","Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomonadidae","Trichomonas",NA
"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus Chlorothrix","Bacteria",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Nematozoa","Chromadorea","Oxyurida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea",NA,NA,NA
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","Bacteria",NA,NA,NA,NA,NA,NA,NA
